listing_id,id,date,reviewer_id,reviewer_name,comments
16118916,130507307,2017-02-06,14649608,Trine,"Marks place is perfect for a couple wanting to spend some days in London. I could have lived there! <br/>Practical, comfortable, elegant and situated in a Great neighbourhood!<br/><br/>I loved the fact that the bed is really comfortable, the sofa perfect for an afternoon rest and the bathroom Nice and clean. <br/><br/>I would rent it again next time and also highly recommend it to my friends. "
16118916,130660546,2017-02-07,44670828,Colin,"Mark's home is stunning. <br/>The layout and design is perfectly fitting with high ceilings and anything one needs to feel at home.<br/>The apartment was also perfectly clean. <br/>Whilst I didn't meet Mark in person, he was still an excellent communicator with very detailed instructions to access the space."
16118916,131728002,2017-02-13,21194027,Badr,Felt like home! 
16118916,133048189,2017-02-20,107101627,Joanne,Fantastic place to stay!! Would highly recommend it to anyone who is looking for an amazing place to stay in London...
16118916,134091337,2017-02-26,3191382,Saunders,Really had a great stay in London at Mark's place! The neighborhood is very nice with restaurants and shops down the street and the flat was extremely trendy and well-decorated. The check-in/check-out process was entirely automated and Mark was responsive and helpful throughout. Would 100% recommend to any potential guests!
16118916,134663634,2017-02-28,15296319,Kris,"Great place, clean, functional, well designed. Definitively recommending for long or short stay in London. "
16118916,135817755,2017-03-06,4024784,Sarah,Amazing apartment in a great location! Already want to go back!
16118916,136753603,2017-03-12,2341808,Henrik,I really enjoyed Mark's place in Clerkenwell! Easy to reach and close proximity to public transport and the lively Angel area. The apartment is stylish and fully equipped. Thanks for having us! 
16118916,138192727,2017-03-19,6770704,Reid,Mark's place is phenomenal for a visit to the cooles parts of london. 
16118916,139737487,2017-03-26,96621836,Filip,Beautiful flat in a great location 
16118916,141165675,2017-04-02,356395,Justin,"A fantastic loft conversion space in a great neighbourhood ideal for exploring London.<br/>Mark was a great host, communicating in detail the check-in process which went very smoothly and I recommend staying here."
16118916,146984599,2017-04-24,125815099,Alexander,"This was our first time using Airbnb, and we were very impressed! Mark's apartment was just as impressive in person as in the pictures, is in a great location, and was very clean. We had a great stay and couldn't recommend it strongly enough."
16153271,122538767,2016-12-24,17323995,Lori,"Wifi is limited<br/>No one lives there and therefore you have to take care of all basic items such as soap, salt and (Website hidden by Airbnb) tv ..."
16153271,123896311,2016-12-31,80888571,Agathe,Lieux proche des réseaux de transport. Quartier calme et proche du marché de Camden. La maison est spacieuse et agréable. Je recommande ce logement à tous ! 
16153271,135250334,2017-03-04,48050500,James,Anna is the best host I could ever ask for. The apartment has plenty of room for 3 and is 5 minutes to the closest underground. Camden town is only 10  minutes away. Highly recommended
16153271,137388179,2017-03-15,8362819,Thomas,"Annas Apartment ist perfekt für Leute , die das lebendige nachtleben mögen und dieses zu Fuß ereichen wollen (Camden market sehr nah,  verschiedene U-bahn Anbindungen, sehr schnell/3min zu Kentish Town West, wenn man nach East London mit dem Overground will, 10 min zu Fuß zu tube kentish Town oder Camden Town.....und um die Ecke zu den camden Lock markets) und trotzdem ist es durch eine ruhige Seitenstrasse super ruhig nachts (man muss sich auch mal kurz ausruhen).<br/>Das gesamte Apartment ist sehr geräumig mit 2 Doppelbetträumen und einem zusätzlichen  kleinem Einzelzimmer mit Bett, einem Bad mit Wanne/Dusche, etc und noch einem Wohnzimmer und einer  Küche , in der man jeweils als Gruppe zusammen sitzen kann.<br/>Anna und ihre Schwester waren7sind perfekt in der Kommunikation und der Zuverlässigkeit. Alles hat super geklappt !!!!! Great stay !! Will come back !"
16153271,139616243,2017-03-26,16841338,Shirli,Maison lumineuse et calme. Avec de jeunes enfants renseignez vous sur les escaliers.
16153271,141506191,2017-04-03,64997022,Dan,This is a perfect location to explore Camden and Hampstead. Lovely and quiet and cosy apartment.<br/>Anna was a great host! <br/>Thank you 
16153271,143344961,2017-04-11,19423459,Valentín,"El piso es ideal para dos parejas. Se distribuye en 3 pisos, es luminoso, limpio y sin grandes lujos. Está situado al lado de Camden Town, una zona con muchísimo ambiente, muy recomendable sumergirse en ella. Está situada muy cerca de una parada de autobús (Malden Road), nosotros lo usamos más que el metro, aunque también está muy cerca (Chalk Farm). <br/>Anna fue muy amable al recibirnos, incluso tuvimos un problema y llegamos tarde pero aun así se mostró muy amigable. Lo único malo es que vive lejos, tenedlo en cuenta si tenéis alguna cuestión durante vuestra estancia. "
16153271,145166663,2017-04-17,63044657,Tobias,"Problemloser check in und gute lage. Die Unterkunft verfügt über eine sehr gut ausgestattete küche. Wir hatten sogar eine kleine Grundausstattung im Kühlschrank,  danke anna. Sehr empfehlenswert für kleine Gruppe oder familien. WiFi funktioniert im gesamten bereich sehr gut."
16153271,245245286,2018-03-21,8362819,Thomas,"We went for the second time to stay at Anna' s (Website hidden by Airbnb) if one returns, it obviously is the best compliment..and our host confirmed it perfectly...we were happy to meet her personally this time (last time her sister helped out perfectly)...Anna also reacted again flexibly to our spontaneous little additional demands/changes....she is such a nice person and we felt home at her place :)"
16153271,253080405,2018-04-13,176640596,Triantafillos,Πολύ ζεστό το περιβάλλον του σπιτιού. Ιδανικό για οικογένεια ή παρέα.
16153271,290709742,2018-07-15,197731393,Andrea,The host canceled this reservation 42 days before arrival. This is an automated posting.
16153271,306989757,2018-08-13,31965540,Nathalie,Très bon emplacement pour découvrir Londres.
16153271,309517906,2018-08-18,175198345,Famila Marcos,"Hemos estado muy agusto en casa de Anna. La casa esta situada en un lugar muy tranquilo, perfecta para descansar tras visitar la ciudad. Bien equipada. Una experiencia genial"
16153271,360653153,2018-12-21,24055257,Bethyn,"Great place, excellent value. Would recommend"
16153271,365436483,2019-01-01,73924469,Merveille,"She is an excellent host very kind and very welcoming. The appartment is nice and clean and it is near a overground and bus station it’s perfect . Moreover, the neighborhood of Kentish is a good city with a lot of restaurant ."
16153271,489243173,2019-07-16,39353250,Christian,Better than we expected! The location is awesome.
16153271,495100469,2019-07-25,79232444,Alex,"Nice and cozy apartment in excellent location. Just a couple of minutes walk to Camden Market. We looked for an ""a real English"" house and found it at Anna's place. Anna is a great host."
16153271,498253220,2019-07-29,29867098,Thomas,Alles war zu unserer Zufriedenheit.
16153271,500447044,2019-08-02,66681786,Michael,Great location and a great quiet place. Highly recommended!
16153271,503094503,2019-08-05,59369108,Lindsay,"We had a great time here! The place was nice and had very comfortable beds and is in a really cool area of London as well! The transportation isn’t too far and the area was quiet and clean! Very well stocked kitchen and love the living room area, so bright and pretty!"
16153271,509358047,2019-08-14,32362616,Enrica,"We are a family from Italy and stayed at Anna's flat for a week. We had a comfortable time and enjoyed staying in this spacious, typically English home that has everything a traveller would like to have. We mostly liked the little datails that make the home even more cozy. The neighborhood is nice and very quiet, and the center of London can be reached quickly by bus or underground. It was a wery nice and relaxing vacation, we recommend it!"
16153271,515073813,2019-08-22,39437223,Jennifer,"The flat is spacious and very conveniently located, and communication with Anna was prompt and professional. The main issue was that the cleaner was still working on the flat when we arrived, even though we landed a day late due to travel delays. It was not the cleanest property we've stayed at but it is bright and has several assets, as mentioned earlier"
16153271,518749490,2019-08-27,61360862,Amber,"Anna made the entire process super easy! The place is in a great location and easy to walk to the park, pubs, public transport! We had some issues with the power going off, Anna was super quick to respond and it was all resolved quickly and easily so no dramas at all. Just be aware there are quite a few stairs! Normally this is not an issue for me (so I didn’t even think to check) but just prior to the trip I ended up injuring my ankle and in a moonboot which made moving throughout the house a little annoying but still manageable, but yes just be aware of stairs! Would stay here again purely for the location and ease of communicating with Anna. Thanks for a lovely trip."
16153271,764751949,2021-05-31,63904136,Valentine,"I had a wonderful time as the house is very quiet and very well located. Close to the supermarket, tube station, bicycle shop,etc. The area is lovely at a stone’s throw of Primrose Hill. Highly recommended as Anna provided many great places such as restaurants and places to go and visit. Best,"
16331881,123459901,2016-12-29,28925338,Jin,"A lovely and marvellous house in a calm and cozy area of London. Spending 3 days at Eden's house was such a great experience. Since it was a holiday for Eden, he was not there to welcome us, but thanks to his instructions, getting his home was problem free. The house was clean and so cozy. I recommend this place to anyone. Probably will be back soon!"
16331881,172205906,2017-07-20,23273723,Jesse,Great place and smooth check-in. It was a really cool apartment and an excellent deal. Very happy I stayed ther. Thanks :)
16365885,126624352,2017-01-13,43969404,Lyca,Amy was a great host who made herself available whenever needed. The stay was excellent! Great location and beautiful flat! Would recommend 150% !
16365885,176694826,2017-07-31,22273837,Ahmed,Amy and her husband Chao are very helpful and the communication was really good. I had to check out on Monday and I was having the weekend in Amsterdam. I missed my flight Monday morning and they arranged another plan for me to take my suitcase from the apartment. I would go there again 
16365885,263143663,2018-05-11,66273349,Ramachandra,"Location is great, quite and peaceful with easy access to three London tube stations.<br/>Spacious and has a private bedroom in case you are travelling with kids.<br/>Has all required appliances, a large washroom with a very nice tub+shower.<br/>Did I already mention that the location was great ?!"
16365885,265778749,2018-05-18,30458031,Richard,The host canceled this reservation 16 days before arrival. This is an automated posting.
16397301,136227008,2017-03-09,76942087,Andy,"Lovely homely apartment, warm, welcoming and very quiet too. The cool bars and restaurants of Bermondsey Street are a short walk away. You can walk to Tower Bridge and The Tower of London. Half the price of the local hotels too!"
16397301,145400169,2017-04-18,34845009,Klaas,Great and clean apartment. Would definitely recommend it to anyone! Good value for money!
16397301,146327395,2017-04-22,34943917,Sean,"The house is really cozy and well done! You will feel right at home. It is clean, as described, and has everything you need to un-wind and relax from busy London. <br/><br/>This is a great location in southern Southwark. As a transitional neighborhood it is really a great location for the value. Its not a bad hike to the Tube station, but be prepared to walk 15 minutes. There seems like a lot of interesting international places to eat along the street. If this is the area you want to stay in, this would be my top pick. "
16397301,149398010,2017-05-04,3058217,James,"Comfortable and functional flat, that is a good value for such an expensive city.  We would stay here again"
16397301,150551862,2017-05-08,6800167,Taylor,"Easy access to buses, very clean and quiet place. Very comfortable stay. Would book again!"
16397301,153241823,2017-05-20,56685469,Anthony,"Comfortable place to stay. Well equipped. Lots of info provided on transport, restaurants etc. "
16397301,157969541,2017-06-05,333454,Julie,"What a great airbnb ! Beautiful and well equipped. The grocer is across the nearby (less than a 1/4 kilometre) major street. Also, bus service runs both directions on the street outside the flat. It's a great value. We recommend it and will rent it again. ⭐️⭐️⭐️⭐️⭐️<br/><br/>Julie"
16397301,159191418,2017-06-10,19652145,Alicia,Stephen's place was incredibly comfortable and relaxing.  It was easy to navigate the city and his recommendations were spot on.
16397301,162250470,2017-06-20,26385198,Rashmi,"Had a lovely stay at Stephens place! Stephen's directions and house manual were very useful, and easy to follow. The bus stop across the road gives easy access (20-30 mins, depending on time of day) to most tourist spots in the city centre. The house is well stocked (especially the kitchen essentials) and we were comfortable right from day 1. The only minor niggle was that the bathroom is smaller than what we are used to - diminutive me did not have any problems, but my husband kept getting his elbows knocked :)<br/>All in all, a place I would recommend to fellow travelers to London! <br/>"
16397301,164902564,2017-06-29,57632739,Amy,"Very comfortable flat, nicely updated. Extremely convenient to grocery stores and to multiple bus lines fanning out in every direction. Diverse neighborhood also a plus!"
16397301,165172867,2017-06-30,83001966,Natasha,"The home is beautiful, clean and tidy! Easy self check in and quick response from Stephen when asking questions. Overall we were happy with our short stay here "
16397301,167492579,2017-07-07,17051578,Deniece,Overall the apartment was nice however the area wasn't the best. My husband and I had to walk to a local shopping center and felt uncomfortable.
16397301,169050517,2017-07-11,22492300,Natalie,C'est un petit appartement très mignon et calme. <br/>Tout proche il y a une épicerie ouverte très tard <br/>Ce n'est pas un charmant quartier mais à quelques minutes il y a une rue géniale pleine de restaurants sympa <br/>bermondsay road 
16397301,171851279,2017-07-19,113894512,Brittany,"Stephen's apartment was extremely tidy and comfy. Super easy to get into and he responded so quickly to messages. It was smaller than expected but it was perfect for what we needed. I wouldn't recommend more than 3 people.<br/>However, it was easy to access transport and the supermarket across the road was extremely convenient! I'd highly recommend! "
16397301,174751660,2017-07-27,120416688,Nathalie,"Appartement avec beaucoup de charme, bien équipé et au calme, en retrait d'une rue passante bien desservie en lignes de bus. A 20 minutes à pied de Tower Bridge."
16397301,176692795,2017-07-31,25772251,Mai-Linh,"From the get go Stephen was excellent at communicating for our stay.  He gave us detailed information on check in, transport and local places to eat and visit. <br/>Great location , very close to public transport. The apartment had a lovely cosy feel. It was clean and had all the necessary amenities that we needed.<br/>We definitely would come back and would recommend his apartment to anyone visiting London!<br/>Thanks Stephen!"
16397301,180672803,2017-08-11,59528401,Kahureremoa,Stephens place was great for what we needed!!  Very close to tower bridge and Bermondsey St!!  He's an amazing host we locked our keys in the room and he was on standby to help straight away!!  Great stay thanks so much!!
16397301,185916485,2017-08-23,122229727,Eva,"Stephen's flat is beautiful, and is represented well by his posted photos. It is a great place to return to, after the hustle and bustle of London. After figuring out the bus routes, it became quite easy to reach downtown.  Communication with Stephen is immediate and his tips are very helpful, in terms of navigating such a busy place. We would return here without hesitation."
16397301,195835888,2017-09-21,44369758,Christina,"There was a lot to like about Stephen's apartment.  It was very stylishly decorated as well as being immaculate.  I liked that it was modern, but mixed with vintage pieces.  We loved the heated bars in the shower and having a washing machine helped as well.  The bed was super comfy and again loved that way it was decorated.  I would highly recommend Stephen's airbnb to anyone visiting London!"
16397301,207352348,2017-10-29,119300525,Diane,"Experience 'living' in the city in this cozy, well-kept flat. Just the necessities here; nothing to complicate your stay.<br/>Great proximity to Tower Bridge Rd and walkable routes to two tube stops."
16397301,235564900,2018-02-17,11211899,Anthony,Pretty much as all the other reviews have found Stephen's flat is modern charming and convenient. I know the area and the old Kent road still isn't the most glamorous part of town but it's more than made up for for it's central location/access to Elephant and Castle's transport links.  More importantly the flat is really charming and well put together.  Nice attention to detail and check in and check out is incredibly efficient.
16397301,242795852,2018-03-13,78195054,Antonia,"Stephen’s place is very clean and comfortable! Not the most central location, but there are bus stops right outside the flat. Thank you Stephen for a lovely, peaceful stay!"
16397301,243777179,2018-03-17,99708663,Alyssa,"We found booking with Stephen to be very easy! He provided very detailed instructions for arrival and checkin, as well as great info for transportation and local restaurants. Apartment was very clean. All in all good value for our few nights' stay in London and recommended for other travelers."
16397301,245468357,2018-03-22,12460429,Sefik,"Very nice place - super central, only a few minutes walk from a (good) bunch of restaurants, attractions, etc. Stephen is extremely easy to communicate with and check-in/out was some of the most efficient I have experienced with AirBNB. Highly recommended"
16397301,246857469,2018-03-26,126839516,Terry,"Stephen has a wonderful spot, perfect for exploring central London. It’s a nice walk to the tower bridge which I highly recommend doing.  You’ll pass restaurants and shops and be amazed at the views.  The Elephant Castle metro station is about a half mile away with bus service out the front door to help you connect. The accommodations are comfortable with an updated interior to offset the building’s more rustic appearance. It is quiet at night and many nearby shops to help you stock up on essentials for your stay.  We had a wonderful time in London and would recommend Stephen’s crib to any of our friends."
16397301,260037494,2018-05-03,174034781,Kayla,Incredible space. Incredible host! Next time I’m in London I will certainly rent one of his homes again!
16397301,265455242,2018-05-17,67749677,Andres,"It’s a great place to stay at. Easy to check in, near to public transport. Kitchen is fully equipped etc. would reccommend!"
16397301,268919981,2018-05-26,2345901,Gina,Cosy apartment in large block. Good access to public transport.
16397301,271383790,2018-06-01,133148837,Karina,"We enjoy a lot our stay with Stephen! The apartment is really modern,  calm, good to sleep, small but confortable! Thank you Stephen!"
16397301,278530180,2018-06-18,42175549,Nianna,"We do have good time in London. We spend 5days in Stephens place, convenient and lovely. Bus stops are 2 mins away, leading us to the city center, lovely. supermarket is just opposite. House is newly decorated, idea for couples to spend week here . Stephen is nice and patient, sharing lots of information about London. Thanks ."
16397301,280024006,2018-06-22,62752107,Stephen,Excellent hosts and wonderful space to stay in for our London visit. Thank you so much.
16397301,281624188,2018-06-25,61525244,Laura,We only spent a few nights at Stephen’s place while in London. Stephen had loads of tips and information. When originally seeing the photos I had thought the living space looked cluttered. It was anything but cluttered! It was very stylish. My husband even notes that this is one of the nicest air bnb’s We had stayed in. <br/>Great location with bus stops to get to any station easily.
16397301,284104511,2018-07-01,171078584,Brooke,Hi Stephen My daughter Brooke and I would just like to say we had such a wonderful time in London staying at your cosy warm and comfy flat . We had everything we needed there and felt very safe and at home . Also I must say that bed and Doona gave us both the best sleep ever. It was great also watching Netflix every night  after our day trips to London sight seeing . Also want to thank lovely Brenda in flat  21 for being so helpful to us when we arrived and so lovely to talk to . Thank you again Stephen would for sure recommend your beautiful flat to anyone wanting a comfortable stay away from home . Thank you again kind regards Bev and Brooke from oz
16397301,286881334,2018-07-07,153479203,Alice,The apartment was really clean and with great amenities. The location was great as it was very close to the bus stop which had busses coming every few minutes to make it easy to get around London. Overall it was a very great stay as the apartment was easy to find and very nice to stay in.
16397301,291086302,2018-07-15,6340300,Venetia,"Stephens place is well situated, he’s a very communicative host and the space is thoughtfully appointed with everything you need. I recommend it! "
16397301,303391137,2018-08-07,145833209,Danielle Hendricks,"Great space! I don't recommend it when it's hot out since there is not an A/C or fan. It's partially below ground, so we didn't feel comfortable leaving the windows open at night. Small space, but nicely updated! Close to multiple bus stops that can get you to better parts of the city."
16397301,309396080,2018-08-18,172699819,Elisa,"The apartment is in a very convenient location to reach all the major London attractions by bus, and even the transfer from the London City airport is very simple. In the same street there are many restaurants and supermarkets, including an ATM point, so the area is equipped with all the amenities. At our arrival the house was perfectly clean and tidy, also equipped with all basic necessities; the appliances were in perfect working order and the presence of a washer machine and dryer has also allowed us to save space in our suitcase. Perhaps the presence of a windowless bathroom may be slightly inconvenient, but overall we had a quality stay with no drawbacks or disadvantages."
16397301,322473590,2018-09-13,110451543,Erin,"A bright space, equipped with all the furnishings one could need to feel right at home. The comfortable bed and decorative details are the icing on the top. I would definitely recommend Stephens place to all my friends and family."
16397301,328113712,2018-09-25,70417744,Vineeta,"Stephen’s apartment is the coziest and prettiest ever. Even though my stay was really short, this apartment made me feel like home. The check in instructions were very easy and straightforward and I had complete privacy. This is s great place to stay if you are looking to commute via bus. Stephen was very prompt in replying and was really nice to communicate. I would definitely stay here again!"
16397301,349398931,2018-11-17,73775837,Deborah,"Great place to stay - nice touches and close to tubes, buses, places of interest. Comfy squishy bed, decent shower, shampoo, soap, loo roll, tea, coffee...and a pint of milk in the fridge...! We did have a little moment thinking that someone was in the property as a ""flushing"" sound happened as we walked in...it was the washing machine finishing...phew!! Lovely homely space, that was cosy and clean, warm and inviting...only stayed one night, but would have loved to stay there longer. Thanks for the comms Stephen, really good."
16397301,407521005,2019-02-02,196990186,Julie,Merci pour précision et accueil. Vous êtes très disponible.
16397301,418155689,2019-03-01,68552790,Francien,"Nice appartment in light and modern basement, always heated at 21 degrees Celsius. Very small but clean bathroom, with toilet, small basin and shower in bath. Good kitchen with lots of basic supplies. Nice bedroom with comfortable bed at the quiet back of the appartment (bedroomdoor can be locked from inside). <br/>Many connections to all parts of the city via busstop very close to the house. Very quick response from Stephen in case of questions.<br/>If you stay with more  than 2 persons, the living room doubles as a second bedroom. I would only recommand this option if you are not a light sleeper: living room is situated next to the entrance of te building. Although residents try to make as little noise as possible, you can hear their footsteps on the stairs and the heavy frontdoor closing."
16397301,428920966,2019-03-26,12680960,Lisa,"Although some have mentioned that the neighborhood can be a bit sketchy, we were perfectly comfortable there. The distance to the underground was a bit further than anticipated, but easily walkable, and there are buses just outside the apartment. The kitchen was small but serviceable; bathroom was tinier than expected. We especially enjoyed the Maltby Street market, Southwark Cathedral, & strolling along the south bank of the Thames."
16397301,451263092,2019-05-11,25197629,Diego,Departamento comodo en una buena zona en Londres.<br/>Solo tener en cuenta que el subte/metro/underground mas cercano es a 15 minutos a pie. Pero a solo 10 minutos en bus de London Bridge.
16397301,452886967,2019-05-14,69166989,Andrea,Stephens very cosy place is super well located with easy access to just about everywhere in London. Stephen is an excellent host as he has put a lot of thought into ensuring guests have a great stay through prompt communication and a great info package. If travelling on the Eurostar the 63 bus across the road will provide a direct link to Kings Cross/St Pancras without having to deal with stairs. You also have all you need on your doorstep Lidl across the road and restaurants close. The washer dryer was also an immense bonus. Stephen has made some styling updates so the pics don’t quite reflect what the flat looks like currently. The bath/shower may be a struggle for an older guest as it has a high hob in a snug space. Thanks Stephen for providing a great base for our stay in London !
16397301,484111016,2019-07-08,5303702,Roni,"We had great stay at Stephen's!  The location was close to many restaurants on Grange Rd, Tower Bridge Rd, and Bermondsey St and about a 20 to 30 minute walk to Tower Bridge, London Bridge, Borough Market and the hop on hop off City Hall stop.  We had great weather during our stay so enjoyed the walking!  Some restaurants we enjoyed nearby we're Cafe Amisha on Grange Rd, Constancia and Tower Tandoori on Tower Bridge Rd, also a small Lebanese Restaurant on Grange Rd.  There is a Lidl grocery store across Old Kent Rd and a smaller grocer just to the left of the flat on Old Kent that was well stocked.  The apartment was very comfortable and well equipped and Stephen was quick to answer any questions.  My husband is a big guy and found the small bathroom a bit tight but was fine for me.  Great value in London!"
16397301,490242841,2019-07-18,36999676,Rosemary,"Beautiful apartment in a convenient location. Has everything you could want. Stephen is a very helpful,friendly host."
16397301,512441321,2019-08-18,26905860,Elisa,"We spent a night at Stephen’s and had a lovey stay. The kitchen is equipped with breakfast necessities such as tea, milk, nescafe, butter, jam and cornflakes. The couch is super comfy; the mattress was a bit soft but that depends on taste. There were supplies in the shower and towels for everybody. It’s a basement flat, but it’s got windows and is very bright and overall very comfy. The self check-in worked perfectly fine as well. We got a lot of tips beforehand about the area and London in general. The area itself is not as central as you might wish, but it’s close enough, and there is a bus stop right in front of the door that gets you everywhere really quick (eg the 21 line that goes directly to Shoreditch via London Bridge). Overall we had a lovely stay! Do recommend :)"
16397301,531356853,2019-09-17,200833355,Caroline,"Stephen is an amazing host, highly recommend!! Very cozy place to stay in London, about 1 mile from nearest tube station."
16397301,536625807,2019-09-27,19838439,Vipul,Great place and full of character. Would recommend and nearby Bermondsey was very cool. Great communication from host as well
16397301,544057560,2019-10-09,69893027,Rod,"Stephen's place is great & just as it appears in the photos. Its in a great location, easily accessible, quiet and tastefully appointed. Stephen is a great communicator, always getting back to any enquiries very quickly."
16397301,546842643,2019-10-14,17951917,Edd,"Wondeful host, very helpful lots of great tips!"
16397301,552292343,2019-10-21,253941185,Karen,Amazing place! Super clean Close to so much and you can walk to buses and the tube station. And local spots on the way! We will be back!!
16397301,555210946,2019-10-27,97046636,Dan,Everything was great! Very easy to get to and from Central London.
16397301,572886044,2019-12-04,238505843,Rudolph,"I felt a pang of regret having to leave Stephen's apartment this morning. What a lovely flat. it has all the amenities you need, but more importantly Stephen has added a real heartbeat and style to it. This is not just a place to crash and sleep; it is a real home away from home. Public transport is @ walking distance, shops are close, and even though Old Kent Road is really busy, the flat is remarkably quiet, so you'll get a good sleep. Sparkling clean and Stephen is fantastic host."
16397301,578932264,2019-12-19,77172867,Kelsie,Stephens home is such a great space and in a great location. Near many places of London I would’ve never seen had I stayed in the tourist area. Great food nearby in any direction. A very private space that was easy to find and tucked away for some down time during our travels. Would highly recommend his home for your stay!
16397301,581695652,2019-12-25,256357158,Suhas,The experience has been very unpleasant. photographs of the place shown on the air Bnb listing website has no resemblance to the actual place. To start with it’s a dingy looking place which has a horrible stench of drainage in the complete flat.The kitchen is tiny with no necessities. Very old rundown place. Does not live up to the expectations built in the pictures and the ratings of the place. It has been such a waste of our investment and expectation of our stay here. We had to find another place immediately as the entire flat smells of drainage.... definitely not recommended. The utility like the washing machine are difficult to access. The toilets are dingy and smells.<br/>The surroundings are not like the images shared on Airbnb. All in all it has been a very unpleasant experience.
16397301,627440768,2020-06-02,44437362,Kevin,"Stephen is an outstanding host, providing extremely responsive and attentive service and a beautiful flat in a superb location! Cannot recommend this gentleman’s properties highly enough!"
16397301,668449678,2020-09-27,1501478,Bettina,"I stayed at Stephen’s place for almost 2 months and had an absolutely amazing time with everything I needed! The apartment is conveniently located across the street from a supermarket and in front of a few bus stops that take you anywhere in London. All the neighbors are quiet and a 1 mile walk takes you to Tower Bridge where you can picnic with a view! The apartment is also stylishly decorated with the London feel and has unlimited coffee, tea, and sugar. Stephen is also one of the best hosts I’ve come across with professional fast responses, understanding changing travel plans, accommodating early check-in, lots of local recommendations, and a genuine aura in hospitality that is rare these days. Thank you!"
16397301,751428788,2021-04-24,184724670,Andrew,"We had a wonderful six-month stay at Stephen’s place. Although we were in lockdown for much of the time, we found the flat very cozy and well-equipped, with a floor plan that permitted individual personal space when desired. It has been totally refurbished with tasteful decor. The location is very convenient, with Lidl and bus lines across the road, Tesco and lovely Burgess Park a 10-minute walk, very cool Bermondsey Street and smaller parks nearby, the wonderful Borough Market and London Bridge tube stop - and the Thames - a 20-minute walk. There is no shortage of shops and restaurants in this fun neighborhood and area. In spite of a location off a main thoroughfare the flat is quiet. It is a few steps down but large windows along one wall provide ample natural light. Stephen is a caring and responsive host who is very accommodating and dedicated to making your stay pleasant and successful. We were sorry to leave, as it truly felt like home."
16397301,419307521940940273,2021-08-01,69519113,Martin,"Stephens place was fantastic, great place, great value, great location and great host. Next time I’m in London this would be the first place I’d look!!"
16648005,126488348,2017-01-12,21578642,Justine,"Just lovely perfect stay, gorgeous hosts, wonderful nights sleep, very comfy, excellent use of space, great ensure, amazing to have a private entrance so you don't feel like you are going to wake anyone up if you come in late, clean, luxurious, every detail well thought out. Highly recommend!!"
16648005,126955749,2017-01-15,48083612,Laura,"Byron and Lauren's place was lovely. The room was clean, spacious, warm and comfortable. The bathroom was lovely, large and clean with a powerful shower. They provided tea, coffee and breakfast making facilities in the room and made our check in and out easy. We would definitely stay with them again. "
16648005,127828146,2017-01-21,12754425,Christine,"Très jolie chambre très cosy, accueil très chaleureux de laurenn, très sympathique , un petit cocon que je recommande vivement , endroit très bien desservi par les transports en commun<br/>Merci à vous!! "
16648005,127995240,2017-01-22,110146913,Stephanie,"We enjoyed a lovely one night stay here on a weekend trip to London. The room was cosy and nicely set out including tea/coffee and breakfast, extra blankets and books and even fairy lights and candles. The privacy is great and the flat itself is located really close to shops, restaurants and public transport to central London. Our hosts were laid back and lovely and made us feel very welcome. Would love to stay again! "
16648005,128229898,2017-01-23,22022483,Becca,She is so lovely and amazing! Could not suggest more!
16648005,128902253,2017-01-28,102582177,Lorraine,"The room is lovely and indépendant. Byron and Lauren are both lovely hosts, they are helpful and trust me, listen to them when they talk to you about a pizza restaurant near by. "
16648005,129768485,2017-02-02,23036594,Eleanor,Great place
16648005,130245476,2017-02-05,112058395,Giuseppe,Really good!
16648005,138262045,2017-03-19,55443703,Liam,"Byron and Lauren were wonderful hosts and the room was absolutely lovely. Plenty of fairy lights making it cosy, and a great choice of tea, coffee, cereals, and pastries for breakfast. The overground station was at the end of the road and the underground was within 10 mins walk so getting into central London was really easy. The bed was comfy and there was plenty of blankets available. Would definitely recommend to anyone looking for somewhere to stay in London."
16648005,139067516,2017-03-23,113046689,Christian,"Wir haben drei Nächte in diesem schönen, gepflegten und liebevoll eingerichteten Zimmer nebst eigenem kleinem Bad verbracht. Gut gefallen hat uns auch der eigene Eingang, so dass beiderseits die Privatsphäre gewahrt blieb und keiner gestört wurde. Byron haben wir als sehr freundlichen und fürsorglichen Gastgeber kennengelernt. Bis zur Overground-Station Kensal Rise ist es nur ein Katzensprung. Auch die Anbindung mit dem Bus ist sehr gut, so dass die Unterkunft trotz nicht ganz zentraler Lage gut zu erreichen ist. An der nächsten größeren Straße gibt es eine Vielzahl von kleinen Läden, netten Restaurants und einen Pub. Wir können diese Unterkunft uneingeschränkt weiterempfehlen und kommen gerne wieder!"
16648005,139644101,2017-03-26,113092718,Leon,"It was the perfect room for a perfect (!) weekend in London. Very lovely arranged, with all the things we need. <br/>Byron and Lauren were very helpful, friendly and we had great talks. Looking forward to meet them again! "
16648005,141212238,2017-04-02,74289233,Melissa,"The room is in a great part of London- a lot of cute restaurants, cafes, and parks in walking distance. Easy access to public transit. The room itself is very nice and clean with a private patio and entrance. Byron and Lauren are wonderful hosts with great recommendations. "
16648005,143059929,2017-04-10,5800968,Ginny,Byron and Loren are lovely and were great to deal with and very helpful when asked. The room is compact but well appointed and the location is close to public transport into London. It would be an ideal place for an individual or couple in London for a few days with little luggage who value independent access and spend their day out and about (as we were) and eat out in the evenings. 
